PING 10.0.100.129 (10.0.100.129) 56(84) bytes of data.
64 bytes from 10.0.100.129: icmp_seq=17 ttl=60 time=0.640 ms
64 bytes from 10.0.100.129: icmp_seq=18 ttl=60 time=0.657 ms
64 bytes from 10.0.100.129: icmp_seq=19 ttl=60 time=0.644 ms
64 bytes from 10.0.100.129: icmp_seq=20 ttl=60 time=0.654 ms
64 bytes from 10.0.100.129: icmp_seq=21 ttl=60 time=0.679 ms
64 bytes from 10.0.100.129: icmp_seq=22 ttl=60 time=0.862 ms
64 bytes from 10.0.100.129: icmp_seq=23 ttl=60 time=0.670 ms
64 bytes from 10.0.100.129: icmp_seq=24 ttl=60 time=0.660 ms
64 bytes from 10.0.100.129: icmp_seq=25 ttl=60 time=0.678 ms
64 bytes from 10.0.100.129: icmp_seq=26 ttl=60 time=0.671 ms
64 bytes from 10.0.100.129: icmp_seq=27 ttl=60 time=0.628 ms
64 bytes from 10.0.100.129: icmp_seq=28 ttl=60 time=0.659 ms
64 bytes from 10.0.100.129: icmp_seq=29 ttl=60 time=0.667 ms
64 bytes from 10.0.100.129: icmp_seq=30 ttl=60 time=0.647 ms
64 bytes from 10.0.100.129: icmp_seq=31 ttl=60 time=0.658 ms
64 bytes from 10.0.100.129: icmp_seq=32 ttl=60 time=0.637 ms
64 bytes from 10.0.100.129: icmp_seq=33 ttl=60 time=0.668 ms
64 bytes from 10.0.100.129: icmp_seq=34 ttl=60 time=0.641 ms
64 bytes from 10.0.100.129: icmp_seq=35 ttl=60 time=0.634 ms
64 bytes from 10.0.100.129: icmp_seq=36 ttl=60 time=0.636 ms
64 bytes from 10.0.100.129: icmp_seq=37 ttl=60 time=0.661 ms
64 bytes from 10.0.100.129: icmp_seq=38 ttl=60 time=0.637 ms
64 bytes from 10.0.100.129: icmp_seq=39 ttl=60 time=0.666 ms
64 bytes from 10.0.100.129: icmp_seq=40 ttl=60 time=0.631 ms
