PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.775 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.816 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.865 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.822 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.823 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.765 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.798 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.843 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.795 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.824 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.839 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.840 ms
